"PROMOTION_ID";"PROMOTION_NAME";"MEDIA_TYPE";"COST";"PSTART_DATE";"PEND_DATE"
1782;"Free For All";"Street Handout";6019;"1997-08-28 00:00:00";"1997-08-30 00:00:00"
1783;"Double Your Savings";"Radio";13989;"1997-09-10 00:00:00";"1997-09-13 00:00:00"
1784;"Bag Stuffers";"Product Attachment";14951;"1997-09-26 00:00:00";"1997-09-28 00:00:00"
1785;"Price Cutters";"Daily Paper";10103;"1997-10-09 00:00:00";"1997-10-12 00:00:00"
1786;"Go For It";"Radio";12403;"1997-10-23 00:00:00";"1997-10-26 00:00:00"
1787;"Dollar Cutters";"Daily Paper, Radio, TV";8919;"1997-11-06 00:00:00";"1997-11-07 00:00:00"
1788;"Bag Stuffers";"In-Store Coupon";11589;"1997-11-20 00:00:00";"1997-11-23 00:00:00"
1789;"Sale Winners";"Daily Paper";8959;"1997-12-03 00:00:00";"1997-12-07 00:00:00"
1790;"I Cant Believe It Sale";"Street Handout";5394;"1997-12-18 00:00:00";"1997-12-21 00:00:00"
1791;"Money Savers";"Sunday Paper, Radio, TV";10455;"1998-01-01 00:00:00";"1998-01-03 00:00:00"
1792;"Green Light Special";"Sunday Paper, Radio";14834;"1998-01-14 00:00:00";"1998-01-17 00:00:00"
1793;"Double Down Sale";"Sunday Paper";7077;"1998-01-29 00:00:00";"1998-01-30 00:00:00"
1794;"Super Duper Savers";"Sunday Paper";11549;"1998-02-10 00:00:00";"1998-02-13 00:00:00"
1795;"Two for One";"Sunday Paper, Radio";5155;"1998-02-24 00:00:00";"1998-02-25 00:00:00"
1796;"Green Light Special";"Radio";7801;"1998-03-11 00:00:00";"1998-03-13 00:00:00"
1797;"Sale Winners";"Daily Paper";14917;"1998-03-26 00:00:00";"1998-03-29 00:00:00"
1798;"Big Time Discounts";"In-Store Coupon";12114;"1998-04-10 00:00:00";"1998-04-13 00:00:00"
1799;"Price Winners";"Daily Paper, Radio";6921;"1998-04-21 00:00:00";"1998-04-23 00:00:00"
1800;"Save-It Sale";"Daily Paper";7374;"1998-05-07 00:00:00";"1998-05-08 00:00:00"
1801;"Mystery Sale";"In-Store Coupon";6707;"1998-05-20 00:00:00";"1998-05-21 00:00:00"
1802;"Super Duper Savers";"Daily Paper";11941;"1998-06-04 00:00:00";"1998-06-06 00:00:00"
1803;"Shelf Emptiers";"Product Attachment";7948;"1998-06-16 00:00:00";"1998-06-18 00:00:00"
1804;"I Cant Believe It Sale";"Daily Paper, Radio, TV";7455;"1998-07-03 00:00:00";"1998-07-04 00:00:00"
1805;"Super Savers";"Street Handout";14317;"1998-07-15 00:00:00";"1998-07-19 00:00:00"
1806;"Bye Bye Baby";"Sunday Paper, Radio, TV";7587;"1998-07-30 00:00:00";"1998-08-01 00:00:00"
1807;"Double Your Savings";"Daily Paper, Radio, TV";10760;"1998-08-13 00:00:00";"1998-08-17 00:00:00"
1808;"Sale Winners";"Sunday Paper, Radio";14631;"1998-08-28 00:00:00";"1998-08-29 00:00:00"
1809;"Bye Bye Baby";"Product Attachment";13710;"1998-09-11 00:00:00";"1998-09-12 00:00:00"
1810;"Super Savers";"Daily Paper, Radio";12362;"1998-09-22 00:00:00";"1998-09-25 00:00:00"
1811;"Tip Top Savings";"Daily Paper, Radio";8115;"1998-10-06 00:00:00";"1998-10-09 00:00:00"
1812;"Sale Winners";"Street Handout";11040;"1998-10-22 00:00:00";"1998-10-24 00:00:00"
1813;"Green Light Special";"Cash Register Handout";14992;"1998-11-05 00:00:00";"1998-11-07 00:00:00"
1814;"Super Duper Savers";"Radio";11681;"1998-11-19 00:00:00";"1998-11-23 00:00:00"
1815;"Super Duper Savers";"Daily Paper, Radio";13323;"1998-12-03 00:00:00";"1998-12-06 00:00:00"
1816;"Best Savings";"Sunday Paper";10612;"1998-12-17 00:00:00";"1998-12-20 00:00:00"
1819;"Weekend Markdown";"Daily Paper";10909;"1996-01-17 00:00:00";"1996-01-19 00:00:00"
1820;"Dollar Days";"Radio";9907;"1996-02-02 00:00:00";"1996-02-04 00:00:00"
1821;"Dollar Cutters";"Sunday Paper, Radio, TV";13605;"1996-02-13 00:00:00";"1996-02-14 00:00:00"
1822;"Savings Galore";"Sunday Paper, Radio";13712;"1996-02-27 00:00:00";"1996-02-29 00:00:00"
1823;"Double Down Sale";"Sunday Paper";5100;"1996-03-13 00:00:00";"1996-03-16 00:00:00"
1824;"Two for One";"Bulk Mail";13152;"1996-03-27 00:00:00";"1996-03-30 00:00:00"
1825;"You Save Days";"Radio";11723;"1996-04-10 00:00:00";"1996-04-12 00:00:00"
1826;"Big Time Savings";"TV";7211;"1996-04-24 00:00:00";"1996-04-27 00:00:00"
1827;"I Cant Believe It Sale";"Sunday Paper";11047;"1996-05-07 00:00:00";"1996-05-09 00:00:00"
1828;"Free For All";"Sunday Paper, Radio, TV";10807;"1996-05-23 00:00:00";"1996-05-24 00:00:00"
1829;"Go For It";"Street Handout";14251;"1996-06-04 00:00:00";"1996-06-07 00:00:00"
1830;"Dimes Off";"Product Attachment";7776;"1996-06-20 00:00:00";"1996-06-22 00:00:00"
1831;"Dollar Days";"Sunday Paper";8910;"1996-07-04 00:00:00";"1996-07-06 00:00:00"
1832;"Super Savers";"Bulk Mail";10380;"1996-07-18 00:00:00";"1996-07-21 00:00:00"
1833;"Price Savers";"Sunday Paper, Radio, TV";8697;"1996-08-01 00:00:00";"1996-08-03 00:00:00"
1834;"Two Day Sale";"Bulk Mail";7603;"1996-08-15 00:00:00";"1996-08-19 00:00:00"
1835;"Green Light Special";"Daily Paper";7282;"1996-08-29 00:00:00";"1996-09-01 00:00:00"
1836;"Double Down Sale";"Daily Paper, Radio";13116;"1996-09-11 00:00:00";"1996-09-13 00:00:00"
1837;"Bye Bye Baby";"Daily Paper, Radio, TV";13651;"1996-09-25 00:00:00";"1996-09-27 00:00:00"
1838;"Savings Galore";"Product Attachment";14659;"1996-10-08 00:00:00";"1996-10-10 00:00:00"
1839;"Dollar Cutters";"Daily Paper";5539;"1996-10-23 00:00:00";"1996-10-25 00:00:00"
1840;"Price Cutters";"In-Store Coupon";13082;"1996-11-05 00:00:00";"1996-11-09 00:00:00"
1841;"Saving Days";"In-Store Coupon";8489;"1996-11-21 00:00:00";"1996-11-23 00:00:00"
1842;"Big Time Savings";"Street Handout";10813;"1996-12-04 00:00:00";"1996-12-07 00:00:00"
1843;"Money Grabbers";"Bulk Mail";10239;"1996-12-19 00:00:00";"1996-12-23 00:00:00"
1844;"Price Slashers";"Sunday Paper, Radio";9491;"1997-01-03 00:00:00";"1997-01-05 00:00:00"
1845;"Sales Days";"Daily Paper, Radio, TV";9771;"1997-01-15 00:00:00";"1997-01-18 00:00:00"
1846;"Big Time Savings";"Sunday Paper, Radio";10132;"1997-01-30 00:00:00";"1997-02-03 00:00:00"
1847;"Sales Days";"TV";8103;"1997-02-13 00:00:00";"1997-02-16 00:00:00"
1848;"Unbeatable Price Savers";"Daily Paper";10310;"1997-02-26 00:00:00";"1997-03-02 00:00:00"
1849;"One Day Sale";"Street Handout";12807;"1997-03-11 00:00:00";"1997-03-13 00:00:00"
1850;"Two Day Sale";"Sunday Paper";11205;"1997-03-27 00:00:00";"1997-03-30 00:00:00"
1851;"Price Winners";"Cash Register Handout";10377;"1997-04-10 00:00:00";"1997-04-14 00:00:00"
1852;"Price Destroyers";"Product Attachment";13047;"1997-04-24 00:00:00";"1997-04-27 00:00:00"
1853;"Price Destroyers";"TV";10417;"1997-05-06 00:00:00";"1997-05-07 00:00:00"
1854;"Pick Your Savings";"Product Attachment";14196;"1997-05-22 00:00:00";"1997-05-25 00:00:00"
1855;"Dollar Cutters";"Bulk Mail";11912;"1997-06-05 00:00:00";"1997-06-07 00:00:00"
1856;"Bye Bye Baby";"TV";6292;"1997-06-18 00:00:00";"1997-06-22 00:00:00"
1857;"Green Light Special";"Sunday Paper, Radio, TV";8535;"1997-07-03 00:00:00";"1997-07-07 00:00:00"
1858;"Price Winners";"Street Handout";6879;"1997-07-17 00:00:00";"1997-07-19 00:00:00"
1859;"Best Savings";"Radio";13141;"1997-08-01 00:00:00";"1997-08-05 00:00:00"
1860;"Shelf Emptiers";"Cash Register Handout";9229;"1997-08-15 00:00:00";"1997-08-19 00:00:00"
1861;"One Day Sale";"Product Attachment";6345;"1997-08-28 00:00:00";"1997-08-29 00:00:00"
1862;"Sale Winners";"Sunday Paper";6198;"1997-09-10 00:00:00";"1997-09-11 00:00:00"
1863;"Shelf Clearing Days";"Radio";11005;"1997-09-25 00:00:00";"1997-09-28 00:00:00"
1864;"Bag Stuffers";"Daily Paper, Radio, TV";8802;"1997-10-10 00:00:00";"1997-10-12 00:00:00"
1865;"Dollar Days";"Product Attachment";10791;"1997-10-23 00:00:00";"1997-10-25 00:00:00"
1866;"Save-It Sale";"Product Attachment";6025;"1997-11-06 00:00:00";"1997-11-09 00:00:00"
1867;"Price Cutters";"Sunday Paper, Radio, TV";12032;"1997-11-20 00:00:00";"1997-11-23 00:00:00"
1868;"Money Grabbers";"Street Handout";11539;"1997-12-04 00:00:00";"1997-12-06 00:00:00"
1869;"Dimes Off";"Daily Paper, Radio, TV";9647;"1997-12-18 00:00:00";"1997-12-20 00:00:00"
1870;"Price Smashers";"Cash Register Handout";10262;"1997-12-30 00:00:00";"1998-01-02 00:00:00"
1871;"Sales Days";"Street Handout";14814;"1998-01-16 00:00:00";"1998-01-18 00:00:00"
1872;"Tip Top Savings";"Daily Paper, Radio, TV";8686;"1998-01-28 00:00:00";"1998-01-31 00:00:00"
1873;"Go For It";"Sunday Paper, Radio";7765;"1998-02-11 00:00:00";"1998-02-13 00:00:00"
1874;"Shelf Clearing Days";"Radio";6417;"1998-02-25 00:00:00";"1998-02-28 00:00:00"
1875;"Big Promo";"Radio";9514;"1998-03-11 00:00:00";"1998-03-15 00:00:00"
1876;"One Day Sale";"Bulk Mail";5094;"1998-03-24 00:00:00";"1998-03-27 00:00:00"
1877;"Shelf Clearing Days";"Sunday Paper, Radio";9046;"1998-04-09 00:00:00";"1998-04-12 00:00:00"
1878;"Save-It Sale";"Bulk Mail";5735;"1998-04-24 00:00:00";"1998-04-26 00:00:00"
1879;"Price Winners";"Daily Paper, Radio";13936;"1998-05-07 00:00:00";"1998-05-10 00:00:00"
1880;"Price Savers";"Product Attachment";11225;"1998-05-22 00:00:00";"1998-05-23 00:00:00"
1881;"Price Cutters";"Sunday Paper";10050;"1998-06-03 00:00:00";"1998-06-06 00:00:00"
1882;"Dollar Days";"Daily Paper, Radio";12120;"1998-06-17 00:00:00";"1998-06-20 00:00:00"
1883;"Savings Galore";"Product Attachment";14964;"1998-07-02 00:00:00";"1998-07-05 00:00:00"
1884;"I Cant Believe It Sale";"Sunday Paper, Radio, TV";13962;"1998-07-15 00:00:00";"1998-07-18 00:00:00"
1885;"Big Time Discounts";"Daily Paper";5004;"1998-07-29 00:00:00";"1998-08-01 00:00:00"
1886;"Super Wallet Savers";"Daily Paper, Radio, TV";5111;"1998-08-12 00:00:00";"1998-08-15 00:00:00"
1887;"Super Duper Savers";"Daily Paper";6499;"1998-08-27 00:00:00";"1998-08-28 00:00:00"
1888;"Price Winners";"Cash Register Handout";7207;"1998-09-10 00:00:00";"1998-09-11 00:00:00"
1889;"Weekend Markdown";"Daily Paper";7024;"1998-09-24 00:00:00";"1998-09-27 00:00:00"
1890;"Best Savings";"Product Attachment";12512;"1998-10-08 00:00:00";"1998-10-09 00:00:00"
1891;"Two for One";"Daily Paper, Radio";5101;"1998-10-21 00:00:00";"1998-10-24 00:00:00"
1892;"Sale Winners";"In-Store Coupon";14862;"1998-11-03 00:00:00";"1998-11-05 00:00:00"
1893;"Price Savers";"Daily Paper";8306;"1998-11-18 00:00:00";"1998-11-22 00:00:00"
1894;"Big Promo";"Street Handout";11831;"1998-12-02 00:00:00";"1998-12-04 00:00:00"
1895;"You Save Days";"Daily Paper, Radio";10309;"1998-12-15 00:00:00";"1998-12-18 00:00:00"
1896;"Money Savers";"Cash Register Handout";14434;"1998-12-29 00:00:00";"1998-12-30 00:00:00"
1582;"Super Wallet Savers";"Sunday Paper, Radio, TV";8805;"1996-01-18 00:00:00";"1996-01-21 00:00:00"
1583;"Big Time Discounts";"Product Attachment";9685;"1996-02-01 00:00:00";"1996-02-05 00:00:00"
1584;"Unbeatable Price Savers";"Sunday Paper";7228;"1996-02-15 00:00:00";"1996-02-17 00:00:00"
1585;"Mystery Sale";"Sunday Paper";12635;"1996-02-27 00:00:00";"1996-03-01 00:00:00"
1586;"Dimes Off";"Daily Paper";14959;"1996-03-14 00:00:00";"1996-03-18 00:00:00"
1587;"Sales Galore";"Cash Register Handout";14385;"1996-03-26 00:00:00";"1996-03-28 00:00:00"
1588;"High Roller Savings";"Daily Paper, Radio, TV";13637;"1996-04-10 00:00:00";"1996-04-13 00:00:00"
1589;"Coupon Spectacular";"Street Handout";13917;"1996-04-25 00:00:00";"1996-04-26 00:00:00"
1590;"Dimes Off";"Daily Paper, Radio, TV";14278;"1996-05-07 00:00:00";"1996-05-09 00:00:00"
1591;"Coupon Spectacular";"Cash Register Handout";13658;"1996-05-21 00:00:00";"1996-05-23 00:00:00"
1592;"Three for One";"Product Attachment";14619;"1996-06-07 00:00:00";"1996-06-09 00:00:00"
1593;"Price Slashers";"Daily Paper";7116;"1996-06-20 00:00:00";"1996-06-23 00:00:00"
1594;"Super Savers";"Daily Paper, Radio";5514;"1996-07-02 00:00:00";"1996-07-03 00:00:00"
1595;"Two for One";"Sunday Paper, Radio";14686;"1996-07-16 00:00:00";"1996-07-18 00:00:00"
1596;"Money Savers";"Sunday Paper, Radio, TV";7356;"1996-07-30 00:00:00";"1996-07-31 00:00:00"
1597;"Money Savers";"Cash Register Handout";14726;"1996-08-15 00:00:00";"1996-08-18 00:00:00"
1598;"Big Promo";"Sunday Paper, Radio, TV";8505;"1996-08-27 00:00:00";"1996-08-31 00:00:00"
1599;"Free For All";"Cash Register Handout";6221;"1996-09-10 00:00:00";"1996-09-14 00:00:00"
1600;"High Roller Savings";"Cash Register Handout";10601;"1996-09-26 00:00:00";"1996-09-28 00:00:00"
1601;"Price Smashers";"Sunday Paper";6746;"1996-10-10 00:00:00";"1996-10-13 00:00:00"
1602;"Super Savers";"Product Attachment";8562;"1996-10-24 00:00:00";"1996-10-27 00:00:00"
1603;"Shelf Emptiers";"Sunday Paper";14823;"1996-11-05 00:00:00";"1996-11-06 00:00:00"
1604;"Free For All";"Radio";10912;"1996-11-19 00:00:00";"1996-11-20 00:00:00"
1605;"Dollar Days";"Street Handout";8028;"1996-12-06 00:00:00";"1996-12-08 00:00:00"
1606;"Dimes Off";"Sunday Paper, Radio, TV";7881;"1996-12-18 00:00:00";"1996-12-20 00:00:00"
1607;"Wallet Savers";"Sunday Paper";12687;"1997-01-02 00:00:00";"1997-01-05 00:00:00"
1608;"Super Duper Savers";"Cash Register Handout";10485;"1997-01-14 00:00:00";"1997-01-17 00:00:00"
1609;"Bag Stuffers";"Street Handout";12474;"1997-01-30 00:00:00";"1997-02-02 00:00:00"
1610;"Two for One";"Street Handout";7707;"1997-02-14 00:00:00";"1997-02-18 00:00:00"
1611;"Saving Days";"Daily Paper";7617;"1997-02-25 00:00:00";"1997-02-27 00:00:00"
1612;"Super Duper Savers";"Daily Paper, Radio, TV";7123;"1997-03-14 00:00:00";"1997-03-17 00:00:00"
1613;"Big Time Discounts";"Street Handout";13985;"1997-03-26 00:00:00";"1997-03-29 00:00:00"
1614;"Double Down Sale";"Sunday Paper, Radio, TV";14600;"1997-04-09 00:00:00";"1997-04-11 00:00:00"
1615;"Big Promo";"Daily Paper";9153;"1997-04-23 00:00:00";"1997-04-26 00:00:00"
1616;"Big Time Discounts";"Street Handout";13024;"1997-05-08 00:00:00";"1997-05-12 00:00:00"
1617;"Weekend Markdown";"In-Store Coupon";12103;"1997-05-22 00:00:00";"1997-05-26 00:00:00"
1618;"Two Day Sale";"Bulk Mail";10755;"1997-06-06 00:00:00";"1997-06-08 00:00:00"
1619;"Sale Winners";"TV";13853;"1997-06-19 00:00:00";"1997-06-21 00:00:00"
1620;"Price Slashers";"Product Attachment";9433;"1997-07-03 00:00:00";"1997-07-05 00:00:00"
1621;"Two for One";"Daily Paper, Radio, TV";7316;"1997-07-16 00:00:00";"1997-07-18 00:00:00"
1622;"Tip Top Savings";"Sunday Paper, Radio";14005;"1997-07-31 00:00:00";"1997-08-02 00:00:00"
1623;"Price Destroyers";"In-Store Coupon";5648;"1997-08-14 00:00:00";"1997-08-17 00:00:00"
1624;"Coupon Spectacular";"Street Handout";12937;"1997-08-26 00:00:00";"1997-08-28 00:00:00"
1625;"Saving Days";"Sunday Paper, Radio, TV";11762;"1997-09-10 00:00:00";"1997-09-14 00:00:00"
1626;"Bag Stuffers";"In-Store Coupon";13832;"1997-09-25 00:00:00";"1997-09-29 00:00:00"
1627;"I Cant Believe It Sale";"Street Handout";6675;"1997-10-09 00:00:00";"1997-10-13 00:00:00"
1628;"Tip Top Savings";"Daily Paper";5674;"1997-10-23 00:00:00";"1997-10-27 00:00:00"
1629;"Sales Galore";"Daily Paper, Radio, TV";6716;"1997-11-05 00:00:00";"1997-11-08 00:00:00"
1630;"Fantastic Discounts";"Cash Register Handout";6823;"1997-11-19 00:00:00";"1997-11-22 00:00:00"
1631;"Price Smashers";"Daily Paper, Radio, TV";8211;"1997-12-05 00:00:00";"1997-12-07 00:00:00"
1632;"Two Day Sale";"Daily Paper, Radio, TV";5476;"1997-12-18 00:00:00";"1997-12-21 00:00:00"
1633;"Super Wallet Savers";"Sunday Paper, Radio";14047;"1997-12-31 00:00:00";"1998-01-02 00:00:00"
1634;"You Save Days";"Daily Paper, Radio";9535;"1998-01-14 00:00:00";"1998-01-17 00:00:00"
1635;"Dollar Cutters";"Sunday Paper, Radio";12125;"1998-01-28 00:00:00";"1998-01-30 00:00:00"
1636;"Double Your Savings";"Bulk Mail";11885;"1998-02-12 00:00:00";"1998-02-13 00:00:00"
1637;"Shelf Clearing Days";"Sunday Paper";5329;"1998-02-27 00:00:00";"1998-03-02 00:00:00"
1638;"Unbeatable Price Savers";"Cash Register Handout";8854;"1998-03-13 00:00:00";"1998-03-14 00:00:00"
1639;"Green Light Days";"Sunday Paper, Radio";7333;"1998-03-27 00:00:00";"1998-03-29 00:00:00"
1640;"Sale Winners";"Daily Paper, Radio";11458;"1998-04-10 00:00:00";"1998-04-13 00:00:00"
1641;"Two Day Sale";"Sunday Paper";7119;"1998-04-24 00:00:00";"1998-04-25 00:00:00"
1642;"Big Time Discounts";"Daily Paper, Radio";9927;"1998-05-07 00:00:00";"1998-05-08 00:00:00"
1643;"Free For All";"Daily Paper, Radio, TV";9607;"1998-05-22 00:00:00";"1998-05-25 00:00:00"
1644;"Big Time Savings";"Cash Register Handout";5441;"1998-06-02 00:00:00";"1998-06-05 00:00:00"
1645;"Price Winners";"Product Attachment";5975;"1998-06-16 00:00:00";"1998-06-17 00:00:00"
1646;"Price Savers";"Daily Paper";12918;"1998-07-03 00:00:00";"1998-07-04 00:00:00"
1647;"Big Time Savings";"Sunday Paper, Radio, TV";13798;"1998-07-15 00:00:00";"1998-07-19 00:00:00"
1648;"One Day Sale";"Sunday Paper, Radio, TV";8686;"1998-07-31 00:00:00";"1998-08-03 00:00:00"
1649;"Price Slashers";"Daily Paper, Radio";14093;"1998-08-12 00:00:00";"1998-08-13 00:00:00"
1650;"Money Savers";"Daily Paper, Radio, TV";9073;"1998-08-25 00:00:00";"1998-08-26 00:00:00"
1651;"Dollar Cutters";"Sunday Paper, Radio";8498;"1998-09-10 00:00:00";"1998-09-13 00:00:00"
1652;"Green Light Days";"Street Handout";7750;"1998-09-24 00:00:00";"1998-09-27 00:00:00"
1653;"Price Savers";"Sunday Paper";11933;"1998-10-08 00:00:00";"1998-10-12 00:00:00"
1654;"High Roller Savings";"In-Store Coupon";14949;"1998-10-21 00:00:00";"1998-10-23 00:00:00"
1655;"Free For All";"Product Attachment";12920;"1998-11-05 00:00:00";"1998-11-07 00:00:00"
1656;"Free For All";"Cash Register Handout";13881;"1998-11-19 00:00:00";"1998-11-20 00:00:00"
1657;"Big Time Savings";"Bulk Mail";6378;"1998-12-03 00:00:00";"1998-12-06 00:00:00"
1658;"Price Slashers";"Daily Paper";14776;"1998-12-18 00:00:00";"1998-12-22 00:00:00"
1661;"Wallet Savers";"In-Store Coupon";13988;"1996-01-17 00:00:00";"1996-01-19 00:00:00"
1662;"Two Day Sale";"Sunday Paper, Radio, TV";7767;"1996-01-30 00:00:00";"1996-01-31 00:00:00"
1663;"Green Light Days";"Product Attachment";6700;"1996-02-13 00:00:00";"1996-02-17 00:00:00"
1664;"Saving Days";"Daily Paper, Radio";11080;"1996-03-01 00:00:00";"1996-03-02 00:00:00"
1665;"Tip Top Savings";"Daily Paper";13323;"1996-03-15 00:00:00";"1996-03-17 00:00:00"
1666;"Big Promo";"Daily Paper, Radio";5139;"1996-03-27 00:00:00";"1996-03-29 00:00:00"
1667;"Sales Days";"Daily Paper, Radio";11400;"1996-04-11 00:00:00";"1996-04-14 00:00:00"
1668;"Unbeatable Price Savers";"TV";7488;"1996-04-25 00:00:00";"1996-04-28 00:00:00"
1669;"High Roller Savings";"Daily Paper";14605;"1996-05-09 00:00:00";"1996-05-12 00:00:00"
1670;"Big Promo";"Radio";14457;"1996-05-24 00:00:00";"1996-05-27 00:00:00"
1671;"Free For All";"Cash Register Handout";9264;"1996-06-05 00:00:00";"1996-06-07 00:00:00"
1672;"Dollar Days";"Daily Paper";7061;"1996-06-20 00:00:00";"1996-06-21 00:00:00"
1673;"Savings Galore";"Sunday Paper";13115;"1996-07-05 00:00:00";"1996-07-08 00:00:00"
1674;"Big Promo";"Product Attachment";8349;"1996-07-16 00:00:00";"1996-07-19 00:00:00"
1675;"Pick Your Savings";"Daily Paper";11701;"1996-08-01 00:00:00";"1996-08-02 00:00:00"
1676;"Big Time Discounts";"Street Handout";13863;"1996-08-15 00:00:00";"1996-08-17 00:00:00"
1677;"Unbeatable Price Savers";"In-Store Coupon";8069;"1996-08-30 00:00:00";"1996-09-01 00:00:00"
1678;"Dollar Cutters";"Radio";11340;"1996-09-10 00:00:00";"1996-09-13 00:00:00"
1679;"Wallet Savers";"Sunday Paper";5893;"1996-09-24 00:00:00";"1996-09-26 00:00:00"
1680;"Unbeatable Price Savers";"In-Store Coupon";7108;"1996-10-08 00:00:00";"1996-10-10 00:00:00"
1681;"Price Winners";"TV";8843;"1996-10-22 00:00:00";"1996-10-24 00:00:00"
1682;"Tip Top Savings";"Street Handout";7495;"1996-11-06 00:00:00";"1996-11-10 00:00:00"
1683;"Green Light Days";"Cash Register Handout";10592;"1996-11-20 00:00:00";"1996-11-21 00:00:00"
1684;"Price Winners";"Daily Paper, Radio, TV";7419;"1996-12-04 00:00:00";"1996-12-07 00:00:00"
1685;"Best Savings";"Daily Paper";11371;"1996-12-20 00:00:00";"1996-12-24 00:00:00"
1686;"Big Promo";"Daily Paper, Radio, TV";8060;"1996-12-31 00:00:00";"1997-01-03 00:00:00"
1687;"Best Savings";"Sunday Paper";9702;"1997-01-14 00:00:00";"1997-01-16 00:00:00"
1688;"Go For It";"Daily Paper";6992;"1997-01-29 00:00:00";"1997-01-31 00:00:00"
1689;"Mystery Sale";"In-Store Coupon";13161;"1997-02-13 00:00:00";"1997-02-15 00:00:00"
1690;"Price Destroyers";"Sunday Paper";7887;"1997-02-27 00:00:00";"1997-03-01 00:00:00"
1691;"Pick Your Savings";"Daily Paper";10730;"1997-03-11 00:00:00";"1997-03-13 00:00:00"
1692;"Big Promo";"Product Attachment";7073;"1997-03-27 00:00:00";"1997-03-29 00:00:00"
1693;"Super Savers";"Street Handout";10771;"1997-04-09 00:00:00";"1997-04-12 00:00:00"
1694;"Mystery Sale";"Daily Paper, Radio, TV";7435;"1997-04-23 00:00:00";"1997-04-27 00:00:00"
1695;"Tip Top Savings";"In-Store Coupon";8824;"1997-05-06 00:00:00";"1997-05-07 00:00:00"
1696;"Price Cutters";"Street Handout";9531;"1997-05-20 00:00:00";"1997-05-24 00:00:00"
1697;"Price Savers";"Sunday Paper, Radio, TV";5446;"1997-06-05 00:00:00";"1997-06-09 00:00:00"
1698;"Weekend Markdown";"In-Store Coupon";13590;"1997-06-20 00:00:00";"1997-06-21 00:00:00"
1699;"Save-It Sale";"Bulk Mail";13524;"1997-07-02 00:00:00";"1997-07-06 00:00:00"
1700;"Price Cutters";"Cash Register Handout";5940;"1997-07-18 00:00:00";"1997-07-20 00:00:00"
1701;"Shelf Emptiers";"Sunday Paper, Radio, TV";6728;"1997-07-30 00:00:00";"1997-07-31 00:00:00"
1702;"One Day Sale";"Sunday Paper";12909;"1997-08-13 00:00:00";"1997-08-15 00:00:00"
1703;"Price Smashers";"Daily Paper, Radio, TV";11387;"1997-08-27 00:00:00";"1997-08-30 00:00:00"
1704;"One Day Sale";"Cash Register Handout";6759;"1997-09-09 00:00:00";"1997-09-10 00:00:00"
1705;"Bag Stuffers";"In-Store Coupon";12420;"1997-09-24 00:00:00";"1997-09-27 00:00:00"
1706;"Sales Days";"Street Handout";13982;"1997-10-08 00:00:00";"1997-10-10 00:00:00"
1707;"Saving Days";"Street Handout";13661;"1997-10-22 00:00:00";"1997-10-26 00:00:00"
1708;"Super Savers";"Sunday Paper, Radio";9496;"1997-11-06 00:00:00";"1997-11-10 00:00:00"
1709;"Two Day Sale";"Sunday Paper, Radio, TV";10030;"1997-11-19 00:00:00";"1997-11-21 00:00:00"
1710;"Big Time Savings";"Product Attachment";6973;"1997-12-02 00:00:00";"1997-12-04 00:00:00"
1711;"Tip Top Savings";"In-Store Coupon";5197;"1997-12-17 00:00:00";"1997-12-19 00:00:00"
1712;"Bye Bye Baby";"In-Store Coupon";12741;"1997-12-31 00:00:00";"1998-01-04 00:00:00"
1713;"You Save Days";"Product Attachment";8148;"1998-01-15 00:00:00";"1998-01-19 00:00:00"
1714;"Pick Your Savings";"Bulk Mail";7059;"1998-01-30 00:00:00";"1998-02-03 00:00:00"
1715;"Sale Winners";"In-Store Coupon";13829;"1998-02-11 00:00:00";"1998-02-14 00:00:00"
1716;"Super Wallet Savers";"Product Attachment";13081;"1998-02-26 00:00:00";"1998-03-01 00:00:00"
1717;"Two for One";"Sunday Paper, Radio, TV";13361;"1998-03-12 00:00:00";"1998-03-13 00:00:00"
1718;"Weekend Markdown";"Cash Register Handout";13722;"1998-03-25 00:00:00";"1998-03-27 00:00:00"
1719;"Big Time Savings";"Radio";11692;"1998-04-10 00:00:00";"1998-04-12 00:00:00"
1720;"Big Time Savings";"Radio";12654;"1998-04-23 00:00:00";"1998-04-25 00:00:00"
1721;"Super Savers";"Sunday Paper, Radio, TV";7807;"1998-05-07 00:00:00";"1998-05-10 00:00:00"
1722;"Double Your Savings";"Sunday Paper, Radio, TV";6204;"1998-05-19 00:00:00";"1998-05-20 00:00:00"
1723;"Dollar Days";"Sunday Paper, Radio, TV";12720;"1998-06-05 00:00:00";"1998-06-07 00:00:00"
1724;"Pick Your Savings";"Sunday Paper";9292;"1998-06-17 00:00:00";"1998-06-20 00:00:00"
1725;"Big Time Savings";"Sunday Paper, Radio";6663;"1998-06-30 00:00:00";"1998-07-03 00:00:00"
1726;"Bag Stuffers";"Cash Register Handout";13097;"1998-07-15 00:00:00";"1998-07-17 00:00:00"
1727;"Price Smashers";"Sunday Paper, Radio, TV";8158;"1998-07-30 00:00:00";"1998-08-01 00:00:00"
1728;"Mystery Sale";"Radio";5193;"1998-08-14 00:00:00";"1998-08-17 00:00:00"
1729;"Big Promo";"Product Attachment";7436;"1998-08-26 00:00:00";"1998-08-29 00:00:00"
1730;"Three for One";"Radio";9252;"1998-09-10 00:00:00";"1998-09-13 00:00:00"
